%............comments............
%............comments............
%............comments............
%............comments............
%............comments............
%
% attributes count = 50
% vectors count = 1000
%
% Edit the attribute names (attrib_1, attrib_2, ...) in this text box and then save.
%
@relation xxxxxxxxxxx
@attribute attrib_1 numeric
@attribute attrib_2 numeric
@attribute attrib_3 numeric
@attribute attrib_4 numeric
@attribute attrib_5 numeric
@attribute attrib_6 numeric
@attribute attrib_7 numeric
@attribute attrib_8 numeric
@attribute attrib_9 numeric
@attribute attrib_10 numeric
@attribute attrib_11 numeric
@attribute attrib_12 numeric
@attribute attrib_13 numeric
@attribute attrib_14 numeric
@attribute attrib_15 numeric
@attribute attrib_16 numeric
@attribute attrib_17 numeric
@attribute attrib_18 numeric
@attribute attrib_19 numeric
@attribute attrib_20 numeric
@attribute attrib_21 numeric
@attribute attrib_22 numeric
@attribute attrib_23 numeric
@attribute attrib_24 numeric
@attribute attrib_25 numeric
@attribute attrib_26 numeric
@attribute attrib_27 numeric
@attribute attrib_28 numeric
@attribute attrib_29 numeric
@attribute attrib_30 numeric
@attribute attrib_31 numeric
@attribute attrib_32 numeric
@attribute attrib_33 numeric
@attribute attrib_34 numeric
@attribute attrib_35 numeric
@attribute attrib_36 numeric
@attribute attrib_37 numeric
@attribute attrib_38 numeric
@attribute attrib_39 numeric
@attribute attrib_40 numeric
@attribute attrib_41 numeric
@attribute attrib_42 numeric
@attribute attrib_43 numeric
@attribute attrib_44 numeric
@attribute attrib_45 numeric
@attribute attrib_46 numeric
@attribute attrib_47 numeric
@attribute attrib_48 numeric
@attribute attrib_49 numeric
@attribute attrib_50 numeric
@attribute class {0, 1}
@data
608.53687,283.51538,-691.87726,-949.9243,373.19727,364.07764,737.90784,-115.37024,-569.11755,-411.3058,678.6521,120.39917,521.77075,-829.53143,-117.04443,173.80371,695.213,559.54504,-421.39594,810.5348,-241.65234,-622.55994,-163.04639,-732.4214,842.8356,141.68958,132.46545,786.67883,458.91772,703.2355,354.1914,599.82837,-795.1763,-804.069,610.0939,815.57996,-839.1098,-263.00806,307.65747,625.67285,-78.42499,119.18164,-800.66736,784.6688,204.8805,-700.03723,-651.07666,411.00415,27.529785,619.8092,1
-694.88354,-183.94293,-454.43567,371.3169,160.92212,-711.4607,833.8635,592.71533,-367.12292,544.72327,114.41138,-226.1759,811.4364,900.7151,241.96533,-460.54144,814.06433,131.19421,617.11145,-685.2579,-784.8956,449.73523,120.51477,478.7312,831.5936,-920.9628,148.50598,577.2151,211.76172,475.08484,-621.02954,792.50806,3.0324707,-572.52747,-492.16397,57.49768,268.92676,978.8209,-129.71814,953.1753,779.33923,389.4226,597.1211,-156.68225,-683.75507,218.95618,755.6371,576.9531,116.96533,5.307068,1
-214.52039,-471.31262,-280.29675,991.2444,-535.9403,-251.0744,681.1356,-117.102905,-377.7956,-439.5216,903.428,-280.31744,-120.33368,64.98804,-361.88373,593.5426,-218.59381,712.07214,626.8771,176.0404,889.39844,336.0277,294.2859,-204.91638,621.036,879.3971,425.24243,148.73193,924.0393,399.6471,339.8197,-348.2406,-760.8989,894.6669,-779.1298,-118.660645,625.3307,984.74414,954.8019,621.4254,409.88428,-446.86932,-386.48364,-398.89667,272.0,74.26172,-464.4245,-819.60565,-717.0178,548.1489,1
-142.75385,-42.30902,-902.4894,711.4169,-700.85443,-443.7895,-772.02765,509.90686,-968.2072,-307.4444,132.35022,-305.27277,-476.5542,38.671875,707.52295,-156.92133,-583.8146,-640.801,703.66516,-892.8595,681.282,939.41113,-438.24182,558.7528,572.4614,414.64966,-774.9418,-875.41516,-774.2352,-229.65063,-413.31097,-204.0658,147.2727,-497.53064,-590.64136,-950.74976,-714.95544,-288.66608,789.52686,227.93372,899.2018,247.60132,-462.82123,12.913574,-975.83984,-62.726257,-796.3138,-951.0431,-40.403076,-616.6298,1
914.06934,-704.37946,-68.18573,875.08374,646.2954,-263.79346,834.7406,530.9491,149.08582,705.03613,-210.11163,-39.248596,-698.978,-717.18994,-842.8357,-548.3954,387.57837,-38.22296,583.5094,-33.161133,509.03003,96.88428,-306.08002,-907.9677,-868.9819,536.03735,-890.51917,470.73035,-349.12134,262.05054,619.62305,-756.904,776.6719,-119.178955,540.8898,-466.05957,-497.82407,354.71326,-437.9215,132.28271,509.93762,507.094,-294.29602,-837.20557,945.7997,-486.588,428.30127,-229.81421,682.15466,846.16614,0
-662.829,620.7925,423.4994,-44.436584,518.7457,-628.67114,-693.30115,-655.3812,-946.16943,162.97144,9.688232,-363.09863,-62.443787,-330.35638,806.1771,-262.9124,-673.04553,262.57568,490.2428,-751.069,-193.35162,-551.0875,-356.46722,-57.78479,-806.7749,-99.64874,329.11792,249.70752,291.43835,108.49036,-30.12555,-472.9157,970.46655,-13.227051,-94.40784,-876.74725,-53.971252,584.61707,921.84155,-814.55414,-265.76025,487.51953,904.9563,-437.07788,385.66528,-552.36725,-298.682,175.05273,-186.88684,322.50806,0
-754.544,774.03394,794.27673,-504.59024,-929.69305,159.41309,-939.57526,-391.1989,424.30164,591.074,-725.0902,663.312,393.7799,399.2743,160.34412,317.69666,665.55884,604.7881,550.8728,-429.00433,-136.68951,-260.84808,726.0497,-83.68219,-247.26953,994.47437,25.399536,526.3634,34.309082,-665.7859,447.83228,-935.9907,-71.15527,-739.2107,707.6454,-693.01636,-690.33374,562.8356,48.938232,933.85803,-253.14075,-445.6231,12.830505,-460.71075,502.62134,-929.86694,-693.0359,229.64734,253.19592,-204.36224,1
-55.66095,-4.1342163,111.66638,387.79395,-101.38464,468.55835,-612.7822,280.94727,665.59094,-368.85577,440.29993,-924.4878,-674.3573,599.9315,979.4612,-29.363647,-30.504333,-324.19128,-805.5605,-170.65668,679.76636,530.3989,-768.56506,-845.95197,-346.6996,610.23303,-309.68933,-497.71042,-495.59622,-374.29706,59.799316,-313.0188,306.64893,337.2577,-694.37994,-517.56946,-488.9906,759.51,-812.26215,496.8346,520.6582,374.62073,306.828,373.90918,-592.15643,979.536,-633.6667,550.7639,-974.16974,-612.6467,0
-314.6679,-573.91235,-401.021,361.292,-391.23785,-17.836426,766.6074,-119.54474,-864.6256,-343.8166,11.359802,-880.2349,-179.88232,570.7865,420.3877,372.1599,806.4846,110.70044,807.72424,-450.65295,705.67615,-728.1858,-631.1909,-131.89691,963.272,-789.03345,243.20471,-137.6784,-659.5818,989.18896,629.1173,-43.292297,185.37878,-371.911,423.41724,-503.77573,-717.3834,-711.478,753.4302,346.09668,-759.59344,-367.35748,221.8512,-39.613647,614.3047,244.8888,203.7074,162.84656,262.62927,364.4005,1
-885.62427,-208.0235,-208.56293,-879.17505,210.24365,-167.10535,-629.6953,967.4232,188.67041,691.8518,-313.4449,69.83423,621.4935,864.9121,-645.6033,35.81494,-913.6027,410.53015,706.7694,-439.2776,-246.9588,-643.54504,-428.47784,315.46143,135.92297,454.5985,369.87317,718.06836,-256.47064,-456.79413,673.93274,107.06323,-566.5936,-816.1328,-778.60315,274.14587,-574.64197,211.61975,309.34644,-684.2261,-869.93805,-630.4163,-524.58167,327.60718,-782.03357,-704.71484,423.43896,592.75793,-316.58643,-215.98035,1
-738.0597,-395.75714,-948.4894,475.31323,-702.18994,513.9795,-669.65125,891.7412,-136.35236,-584.8712,828.74866,105.06848,-43.764282,241.53589,539.7881,-787.1229,-175.14313,7.4732056,-567.05316,-720.4481,-927.98206,-387.1529,-297.21887,-571.3041,315.47083,-496.52307,789.6185,369.75122,-990.7531,-896.98584,817.84155,-200.19403,632.7506,122.517944,-10.091492,-157.73236,130.78613,605.6588,429.3341,967.28906,-776.2825,881.97485,983.4359,-315.46484,-994.206,477.55786,-423.2744,707.0819,110.996704,471.99976,1
-151.59344,255.94226,649.59375,792.3832,-987.4868,-292.0833,-895.0831,499.5536,146.80957,-114.830505,-571.2956,-751.13904,446.641,-56.865845,684.67664,-202.9826,-627.49146,-965.94415,-236.15344,678.6626,-924.7802,-293.31934,931.39026,990.69104,0.041015625,-651.69476,263.73206,-400.66077,-848.64044,-116.39703,395.8274,-975.5083,-858.0612,415.34692,-577.54535,-242.38733,855.92993,525.35205,-716.34436,-165.83453,-677.6194,-450.3385,-486.70996,-891.66437,-773.941,-699.791,-158.9978,-132.67596,-625.0091,425.88513,1
-188.2793,-825.5667,399.18457,-110.853516,-676.8552,-355.3806,972.59644,880.00464,780.4961,233.13855,930.4695,897.43567,-570.85565,-942.63214,796.7532,698.9563,-650.458,273.83398,441.3932,352.3136,585.23364,596.93774,854.8561,718.9396,-76.46942,172.81274,357.33325,-642.9767,-40.227356,-788.788,-47.354492,-947.2397,249.92456,30.270264,-8.051147,971.53687,592.584,-16.562317,-170.08008,766.5138,-219.69318,114.84131,-263.82312,890.277,-478.51935,-671.22284,-32.729553,-174.07825,657.8097,360.99243,0
-390.3427,987.14746,-711.20135,-96.129395,-428.35217,632.6345,-36.54596,864.58276,-67.60474,-701.81433,-289.25275,-75.27545,-251.42505,970.81213,354.21338,321.90833,-625.52295,512.15,-707.6115,88.23755,-631.18225,684.2964,725.6129,-142.46216,141.64893,-460.64563,171.06018,-207.32312,637.32605,904.6853,-968.3222,186.25696,554.573,-770.9386,971.05237,852.4166,872.25745,-849.37573,-104.95697,554.43066,-220.42688,-194.25092,452.35254,-597.74756,-498.10208,118.62512,140.03552,406.09595,-31.31836,94.56079,1
-663.7306,-813.3972,-212.71185,485.72644,-118.45618,-780.8987,-433.19952,-893.74664,190.75061,-71.08905,-721.62744,544.3063,-697.51416,456.59985,43.789917,-948.04626,-241.79639,976.55994,-488.51962,-10.638367,-247.31268,79.212524,809.2948,-641.9614,608.6355,916.6124,-44.048035,-321.43396,301.98462,563.1731,-431.8747,-248.55219,-499.07852,357.687,-282.27612,-314.58246,-619.6366,-130.23358,-126.001465,985.7457,335.01648,-426.71204,-992.3165,465.7904,-362.0545,-688.62646,139.45984,278.24097,77.92139,-798.10614,1
882.6079,458.20276,657.6377,759.43567,859.7916,-971.5202,546.2168,699.1244,266.4972,-61.888428,653.2539,139.64954,-691.2751,888.4225,-572.0237,-262.70752,-239.88422,-553.4497,785.92236,659.70667,-536.2357,754.6177,426.87256,247.65918,246.55579,-386.5822,231.594,-285.11066,-581.0597,-247.31378,911.2882,-699.3013,800.6311,-304.26532,632.45874,-83.16498,-957.1993,-215.57312,-48.756287,-480.3097,909.91833,651.17676,-934.912,-809.2172,-860.5459,-292.14343,125.95557,222.94751,515.2561,-932.79944,0
-841.8877,-613.3866,-129.5232,-279.50177,984.83704,989.9968,-121.48639,766.07056,492.2473,-651.0043,695.49695,-983.7729,544.75305,-152.97968,-214.55646,-593.89575,915.48157,891.9523,589.2687,285.99048,-293.6568,766.87256,-908.5708,-100.55664,906.2373,623.1564,-206.95325,-867.2892,972.2239,-321.01495,-882.0593,966.6677,-382.68237,-936.7269,858.0758,970.687,-650.11584,684.47217,907.51074,-351.43835,733.453,-994.3442,-760.99255,479.8042,-177.9154,671.7484,-154.95514,-904.6544,775.25757,-438.28638,0
195.05469,-815.1339,267.5752,-972.0292,653.275,-546.31274,982.4099,837.2583,-743.3004,-769.6376,-785.0578,-358.37927,270.17322,171.80298,408.86975,685.14624,15.765564,-79.01758,312.3977,891.5338,616.1344,542.9623,362.94373,-520.4735,-503.33615,98.1886,-103.67584,-182.30603,-241.25671,-192.29156,825.0115,-642.99194,-133.36719,-76.83777,541.38574,-830.8984,482.93542,635.1072,-24.273987,870.0582,-257.22382,136.43372,-24.979431,524.03076,-225.63245,303.3369,467.49976,497.9447,853.71655,-635.49,1
-760.8758,-822.01465,-776.19214,399.93066,572.08997,960.5353,313.6764,543.81067,481.739,994.66797,860.35913,361.98645,837.094,780.26526,-733.20325,32.22827,-738.43994,-84.724365,-578.6719,676.65283,-615.8301,37.586304,-840.4911,-521.3799,748.0718,-678.56934,566.5513,62.20764,-518.2085,-234.78943,-601.22974,-979.44995,-299.87415,947.06396,-955.0062,-549.9602,-474.64685,926.45984,653.9761,880.58813,605.7755,-465.4403,-678.5718,87.84497,57.435303,-576.96606,560.3611,931.4829,866.17566,-69.52405,1
-328.9884,-415.64764,961.0437,77.51172,-918.2967,300.51807,406.364,-183.84772,-750.43115,215.89014,458.63477,-964.10614,-709.85876,-416.63354,-404.2663,-231.48187,147.39734,315.1056,49.73938,535.5045,-179.08185,737.7534,-138.98792,846.4138,934.40405,62.149536,19.998169,483.5598,-240.13403,227.24182,-125.44464,397.73633,704.38855,-501.35855,654.42053,-208.28058,-778.5597,-514.5465,700.77405,-717.27686,-873.71576,-915.27734,787.6786,911.93054,-624.87964,-728.9657,-216.49927,208.68652,510.16943,-380.48505,1
-175.74811,-481.11987,177.98523,983.6824,157.11243,-628.49036,395.86182,845.2937,-138.76886,-215.63586,571.2792,511.54663,-235.77942,99.21912,-328.0913,555.6908,-953.403,188.8899,398.77966,680.3096,262.74084,-307.05634,-267.21558,528.23596,-194.21588,-684.1787,-195.22162,874.26794,-794.84485,-839.4251,682.1095,101.55432,69.34436,-426.61914,369.49,899.7229,-27.221313,38.43872,-910.2986,717.52747,134.52124,-710.17896,739.69995,660.99194,347.8446,996.2937,310.2721,-751.26587,293.54712,127.07605,1
12.463074,-280.64478,-893.78186,-579.03394,871.58264,431.48096,861.4778,-741.7913,629.6686,-694.75037,513.5532,-326.06445,939.8689,-775.26263,736.3744,253.96313,-958.7208,-145.97797,-892.2956,218.18286,-629.6499,415.28503,-875.3523,-876.2637,895.0615,-364.44586,-349.7948,309.61438,350.63232,-710.6029,-435.62476,456.28174,10.617615,548.0729,-370.37244,-551.6282,-855.1787,-308.64258,-120.59534,-894.54395,895.5303,-353.54266,199.63293,-714.6556,946.1543,289.13306,197.05591,-633.67706,-938.5645,-524.6453,0
-65.47217,179.19287,-654.034,367.51294,-337.76544,86.925415,-102.16516,777.41956,285.1383,-900.80145,-573.20056,969.0244,980.76855,661.0403,-638.542,-353.01294,117.812256,69.249756,987.4751,-297.05878,424.78125,-652.77454,238.99133,-300.50757,-780.6338,848.27966,-92.07007,42.694458,-567.08704,-140.52515,240.98193,326.95154,-849.21497,42.46582,161.64124,431.9989,438.20422,674.7914,684.7311,609.8125,332.49072,-655.49524,-516.55676,-979.9913,56.450928,2.9918213,-976.0092,955.49194,743.9895,95.275024,1
200.55396,345.8131,-732.1511,-135.9444,983.27246,-966.0912,120.713135,-136.79993,-765.37823,792.5856,724.7328,-781.6703,554.584,-919.6725,30.862915,-763.3762,-217.3952,131.69885,-181.76996,594.9031,614.4054,135.82275,715.0735,-475.489,-315.70386,977.1184,636.6361,-836.53784,-581.2833,-704.3203,71.70398,560.78625,-15.693115,470.38684,448.32654,-305.06,733.8889,536.04004,670.5741,307.6223,-303.68018,-983.48895,842.0182,-643.7274,-138.74658,189.1095,-822.04755,452.99158,-722.5741,-608.9341,1
157.19019,784.5736,313.15955,637.235,-924.38495,697.7925,-179.64319,38.825806,337.47998,386.0404,398.33398,296.16895,56.78125,927.864,-528.5757,884.2367,-160.13525,-695.0945,-525.6455,457.82825,-18.25647,966.1998,-918.01825,474.04297,732.4419,-992.2587,125.05115,62.864502,-223.99835,100.675415,-398.78284,-227.62177,613.62,-71.56244,-979.35474,-26.644226,153.71423,-917.39935,218.09265,428.635,485.5343,119.157715,-281.55823,815.9326,-450.7198,-208.5904,760.24146,-161.57349,214.4972,-647.41034,1
-838.1152,965.6515,-860.137,260.8009,357.63574,-182.04999,-288.70154,620.8042,135.79016,-259.07184,-658.3312,-738.35944,878.8373,212.0669,464.1659,-523.9697,435.56726,-620.1581,662.7932,-863.06006,147.64343,-743.58923,557.20044,158.66406,8.243103,-131.87427,295.44678,84.2218,447.94165,-986.16296,807.0957,-42.180298,-176.90045,-810.8472,330.3739,-419.4137,324.58386,705.52454,150.95813,-250.26154,729.7389,66.232544,-23.724243,-854.2106,188.09473,-742.9556,918.0377,-840.63464,-938.61365,767.5292,0
667.051,-861.353,731.0243,879.70593,-881.8191,-709.5918,241.24744,43.914307,-560.3331,782.0763,-336.24084,7.494446,-620.17834,469.19006,149.72656,770.0674,465.47107,-887.9121,777.6051,409.91174,670.3202,947.6084,510.3241,-640.86584,-882.2393,-953.9599,-157.04932,-198.9674,-568.5377,-989.48737,-947.97705,521.2595,-541.5834,-734.5317,350.3285,-234.91052,-737.0659,-567.1854,-294.0251,-563.6972,526.4193,-891.197,602.1826,-681.1018,786.58057,-268.3593,594.3042,-88.94885,-688.94446,169.28662,0
163.15796,931.4369,-175.73529,158.8429,68.83496,-408.75757,792.63135,793.40405,176.7218,320.89087,522.1365,-120.823364,-442.44055,-201.28992,-66.49841,175.13867,555.93115,-150.52466,554.12634,279.46155,476.6587,63.962402,-997.7707,-758.63544,-443.84216,-163.65039,37.474243,854.0353,965.885,-75.490845,113.68811,23.690247,-262.41534,608.9343,293.10767,-388.18536,705.12415,-940.7523,-632.08124,-287.93524,825.28394,612.9442,-916.3196,450.27454,569.9441,-670.77936,-529.4463,85.458984,474.69202,401.44983,0
-537.9144,441.6598,383.948,795.05945,217.62134,-485.06555,450.29114,823.2794,-136.74585,476.739,525.7388,281.42334,727.5416,-765.58777,225.31335,231.07458,-427.9477,-788.5829,-351.68665,-441.25098,-196.87091,74.45508,510.27478,29.31128,200.09033,761.51465,-731.3061,712.6222,-693.58997,354.3744,-281.84155,382.60034,304.25415,-908.96936,485.6117,771.08325,-70.92786,127.97485,874.0526,404.57642,779.77466,539.1974,583.05505,160.18054,-758.64453,-521.7508,977.0615,-352.30658,-839.35657,431.6433,1
-222.50531,58.082886,402.19812,-943.66394,-677.70276,214.23291,-539.8081,220.97388,866.59717,218.0647,413.4496,-439.9474,-209.23102,-691.1572,684.64233,102.08374,-962.7588,-669.3258,-699.03564,-652.6848,614.9789,552.91516,-347.5539,547.5137,-409.35284,495.401,105.387085,-120.24054,-371.96063,881.1195,252.21997,708.1643,-157.56549,872.1511,65.44336,-808.1251,-495.87744,340.39978,-227.9065,124.67627,-44.582336,-917.1545,-123.45282,80.962036,-1.9439087,611.7505,-566.719,694.7949,-37.046326,433.45215,1
407.53918,213.22961,691.87646,575.0845,760.6881,342.02747,740.65466,526.76624,758.3666,-158.659,256.15247,-262.49738,-76.63196,330.90588,-815.7235,336.2484,41.517822,-671.2772,733.8933,845.2804,677.63916,674.17114,351.5968,311.2373,-229.97406,-824.0505,-145.15051,-500.1183,-954.32495,577.18555,-173.90485,-416.15564,234.84961,-255.48389,888.02454,-901.6849,-637.6179,-635.108,60.24707,847.8469,754.4485,373.30933,40.205322,-81.858215,-176.62549,-163.3714,956.24475,-20.108643,179.36316,83.09314,1
-91.67352,-332.55,166.86133,494.1112,-558.0426,-26.683594,534.61084,564.3191,-6.520996,-679.8918,622.25635,-412.10083,-700.0566,-745.0865,-817.2865,643.5735,-215.6211,556.6084,-241.67474,427.65393,-992.674,954.9321,-609.8337,-76.023865,418.10425,-369.18683,-636.3201,-98.49579,-155.6535,200.646,-319.8382,-205.1596,-574.0832,982.91797,992.4347,649.83057,-970.59357,-996.2092,854.3815,505.90955,-428.02185,418.943,-692.1627,-161.21924,-861.5886,812.18616,66.667114,-498.51947,-707.2258,177.06421,1
-143.3169,-21.17041,-433.7705,-704.14417,-168.61566,709.72705,745.0604,701.09863,-592.6688,-266.30505,288.07617,437.9563,349.2915,982.53674,-29.859985,441.45642,-515.871,-835.077,678.6383,-499.17203,33.725464,381.17285,182.28687,-496.1313,231.06299,357.45422,646.75037,937.48047,-380.08246,-496.92685,-310.87244,-533.7916,237.44263,871.4844,-156.56555,-181.17377,-259.7484,-454.9002,451.79346,183.71375,458.43542,-34.06897,-798.8823,-153.02795,348.2776,-701.44824,-207.3446,902.92786,863.2621,38.819702,1
-438.162,-475.1164,874.2915,-228.74786,258.4547,-495.33444,943.8655,229.90063,652.25256,552.73486,495.2965,-367.97662,-853.3585,196.32214,-283.13446,-369.18976,163.25964,-978.7466,402.15466,-827.13745,-297.2663,473.8357,-648.3873,48.08911,-807.9523,472.3767,446.7461,984.1294,496.5094,673.61365,-942.8471,764.36804,804.3844,397.52942,-948.0576,38.06006,-15.155762,-65.26044,360.91638,243.0365,974.9552,243.83533,-232.78717,375.9171,-230.9928,891.7693,-588.05835,221.70422,-336.43085,-501.42242,1
352.67102,94.0918,554.22644,-81.56879,441.4491,139.77014,285.03918,922.21643,774.3772,824.4668,-680.6613,242.54199,-986.4251,345.4093,330.5525,500.281,993.70825,404.35632,704.33374,-247.54913,199.07959,-972.70807,398.34253,184.44458,-66.39368,-68.66797,123.60742,-184.67542,-695.15845,316.3463,-608.52435,-6.903015,-495.47845,898.25037,612.734,-72.41443,-708.0499,-497.12234,140.56409,541.72705,72.85828,603.7921,-83.427,-482.18378,-484.79077,-185.64337,209.2179,-426.57343,254.7395,533.8268,0
826.52075,722.4414,916.8651,-300.8114,-859.9502,559.8292,417.90015,908.91626,274.71985,454.5017,-692.6301,61.777588,-100.95697,-57.20343,-225.47534,-906.73376,-806.96045,585.8296,865.9934,-605.8041,776.0963,87.16321,-552.1629,60.442383,-355.36127,-437.05737,494.0974,-750.22656,499.55908,-485.1455,395.26038,-388.8393,235.92468,-723.0365,153.88196,-996.0823,-177.43384,490.6886,-429.0453,-461.53412,-683.2797,-492.1183,825.41846,-652.5216,-661.01013,530.1754,210.54858,435.60974,-23.549988,763.4689,0
214.78247,457.96802,-213.18414,899.62573,620.8744,341.9425,-655.8384,833.15894,846.0951,-706.0483,-403.23975,-321.11823,357.52148,-77.87085,-799.80927,877.2074,-329.7091,957.9187,943.9374,-543.0177,-826.9801,-625.9966,-592.7147,-628.559,823.4198,-427.05353,60.392334,231.07532,618.46484,760.3722,168.99902,727.911,-332.70105,618.47375,66.31067,578.8904,681.3977,-39.91754,-376.8299,-88.23779,745.32446,-829.5104,-922.2844,675.0819,342.75366,933.6633,-221.70801,874.63025,786.2582,991.45654,0
848.4695,-778.2412,-564.3111,-501.14395,300.5957,-875.1207,388.79956,-84.72473,-295.61212,863.5088,-310.8988,311.34412,159.65051,-745.0059,519.7567,-527.3918,27.280273,-842.7647,-661.34576,-754.00415,-359.7016,746.437,458.62805,-798.12994,-953.26886,667.11365,188.12,-126.067566,-271.2666,-127.716736,321.40833,591.20056,197.43188,254.98328,503.8512,-769.2665,380.54004,17.947937,-203.57,96.73157,799.87744,136.4873,-374.8048,571.09314,-321.49878,-759.68506,-774.94586,-817.5404,322.23938,-226.73016,1
673.6638,-694.76196,387.98962,385.58337,-339.97876,-172.96143,-18.77124,171.54797,243.67029,812.4219,917.75464,-413.8592,-965.723,442.8026,939.76,657.3662,457.6454,-673.19385,193.91687,-543.22205,73.08325,-347.66577,859.22925,698.8489,-731.6533,-408.95807,454.98413,-189.44287,82.22778,-132.11249,-935.7796,-154.23798,-608.8275,-527.13574,475.69897,-785.3545,-754.85394,-881.01843,-922.551,-643.3026,749.29333,240.01172,227.53296,-793.5723,561.765,73.47449,-217.24133,-415.8094,-185.58722,-311.21655,0
483.6388,-509.79163,-938.1159,-302.5683,973.9817,-311.91284,-274.02863,-178.45306,-623.92816,934.81885,425.90552,-500.89935,-452.5235,747.4674,-428.3952,-731.49255,413.09668,-307.5609,-354.27637,802.30444,-903.84607,-158.55676,-288.3302,-850.9461,964.38684,258.94775,858.58997,-5.4334106,162.80554,-830.85913,530.65,-432.00824,721.93445,-203.88605,-13.236511,-804.7193,910.54675,779.1787,498.2539,441.97583,144.47925,535.9418,315.7589,289.2356,468.18542,-21.043701,-76.98218,851.4568,-606.72876,-412.52008,1
-355.9922,770.80945,-291.6692,994.06445,-718.7737,-386.54852,766.9785,-33.588196,136.74146,344.14587,716.0541,948.13086,-496.0374,270.4524,143.55286,-832.2664,516.9114,-275.37598,705.9127,733.4114,105.10071,190.78625,-563.1332,101.83789,725.9575,-413.06555,645.15173,-157.55725,-466.9463,-24.264404,575.93274,-285.6878,-312.7621,105.07434,-659.1052,731.0652,629.08777,-131.26398,14.517517,-890.234,-695.068,29.574219,249.13611,783.1317,575.0177,361.96033,-721.03406,-500.00168,331.22998,747.2687,0
763.3473,447.21277,-786.9064,695.6034,-437.95593,796.8191,234.62097,-731.0768,240.51074,615.6123,120.89307,-554.8203,870.6156,169.83606,-297.90784,590.03,-477.60773,816.00305,-675.9691,-107.854004,734.96375,389.51965,908.0515,370.0863,-790.1343,286.0,-970.5023,-626.8386,-12.428467,275.85974,-817.2133,-624.3359,448.1012,500.9779,262.44238,303.29822,-380.82794,72.92456,213.27283,-367.41028,480.4309,225.44983,789.2081,-931.485,-780.11804,-930.3639,-590.8592,732.5393,-271.29608,658.3176,1
-790.56305,-517.2953,13.230591,-712.9265,566.62036,-760.6324,-342.05798,742.3064,600.05286,4.631531,-9.103149,-447.3824,-536.73236,640.4802,-816.88904,-792.10266,-406.06177,410.06628,-844.0331,781.24866,516.2931,-211.43817,-124.18219,422.06824,-723.88434,114.43628,-617.4753,-215.69049,-862.7011,278.97375,728.7477,-387.84235,780.2455,841.2988,-100.612366,-573.95215,916.2418,-291.86694,-264.34778,-464.83704,968.2545,831.95374,-94.19879,-551.7516,-732.5697,258.1858,44.701904,-837.21436,75.907104,291.50476,1
